Codigo,Descripcion,Costo,Precio2,,
459051,EXTENSION ELECTRICA 24FT     HOUSEHOLD,13.83,18.25,,
459052,FU0205   EXTENSION U.R. 2X16 15MTS. NARANJA    «FULGORE»,82.3,108.65,,
459053,EXTENSION U.R. 3X16 AWG 25 FT.  3 TOMAC. NARANJA    «CENTURION»,95,125.4,,
459054,EXTENSION 3 X 16 AWG. POLARIZADA 15 FT. NARANJA    «GIO»,45,59.4,,
459055,EXTENSION 3 X 16 AWG. POLARIZADA 50 FT. NARANJA    «GIO»,117,154.45,,
459056,EXTENSION 3 X 16 AWG. POLARIZADA 100 FT. NARANJA    «CENTURION»,119,157,,
459057,EXTENSION ELECTRICA 2X18 5MTS.   HELMALEH,8.59,11.35,,
459058,EXTENSION ELECTRICA 2X18 3MTS. (VERDE)  HELMALEH,6.71,8.85,,
459059,FU0203   EXTENSION U.R. 2X16  8MTS. NARANJA    «FULGORE»,47.98,63.35,,
459060,EXTENSION ELECTRICA 2X18 3MTS. (BLANCA)  HELMALEH,6.36,8.4,,
459061,10190   EXTENSION MECANICO 8 MTS.  LAT-8  <TRUPER>,103.99,137.25,,
459062,SERIE NAVIDEÑA ICICLE LIGHTS 300 LUCES 6694 EA,59.95,79.15,,
459063,SERIE NAVIDEÑA CLEAR LIGHTS 300 LUCES 66557 EA,79.95,106,,
459064,E27650   EXTENSION ELECT. NAVIDEÑA  BEST VALUE,17.93,23.85,,
459065,REGLETA MULTIPLE 6 TOMAS # 20122 PRETUL,22.99,31,,
459066,11-2990   REGLETA MULTIPLE 9 TOMAS C/PROT. DE FAX/TV    «MITZU»,99,132.75,,
459067,10190   LAMPARA P/TALLER CAL. 18 8 MTS. PLASTICA  TRUPPER,48.99,64.65,,
459068,EXTENSION P/COCINA 5FT.    «COOPER»,77.44,102.25,,
459069,REGLETA MULTIPLE 6 TOMAS # 13-414  <NIPPON AMERICA>,31,41.25,,
459070,REGLETA MULTIPLE 6 TOMAS    «MAXLITE»,17,22.45,,
459071,EXTENSION U.R. 3X16 POLARIZADA  5MTS. AMARILLA  ELMALEH,25.31,33.45,,
459072,SERIE NAVIDEÑA CLEAR ICICLE LIGHTS 600 LUCES 6236 EA,119.95,158.5,,
459073,LS4-100L   ADORNO NAVIDEÑO P/VENTANA 100 LUCES,74.95,101.5,,
459074,EXTENSION P/MECANICO 50 PIES    «FULGORE»,50,66,,
459075,EXTENSION P/MECANICO 25  # 155-2830     -PRO-LINE-,50,70,,
459076,EXTENSION ELECTRICA 2 X 16 AWG   6 PIES    «NIPPON AMERICA»,7.5,11,,
459077,EXTENSION ELECTRICA 2 X 16 AWG   9 PIES    «NIPPON AMERICA»,9.5,12.75,,
459078,EXTENSION ELECTRICA 2 X 16 AWG 12 PIES    «NIPPON AMERICA»,11,14.75,,
459079,EXTENSION ELECTRICA 2 X 16 AWG 15 PIES    «NIPPON AMERICA»,13,17.35,,
459080,EXTENSION ELECTRICA 2 X 16 AWG 20 PIES    «NIPPON AMERICA»,15.75,21,,
459081,EXTENSION ELECTRICA 2 X 16 AWG  15 PIES   «CENTURION»,21.2,28,,
459082,EXTENSION ELECTRICA 2 X 16 AWG  20 PIES    «CENTURION»,29.58,39,,
459083,EXTENSION ELECTRICA 2 X 16 AWG  25 PIES   «CENTURION»,30.5,39.95,,
459084,10169   EXTENSION 3 X 16AWG INDUST. 15MTS.   «TRUPER»,139.99,184.8,,
459085,AC-088   EXTENSION PARA PLANCHA C/TERMINALES,13.5,17.8,,
459086,10168   EXTENSION ELECT. CAL. 16  ANARANJADA 15MTS.   «TRUPER»,84.98,112.25,,
459087,10160   EXTENSION 3 X 16AWG. INDUST. ANAR. 8MTS.   «TRUPER»,79.99,105.6,,
459088,10159   EXTENSION ELECT. CAL. 16 ANARANJADA 8Mts.   «TRUPER»,60,79.25,,
459089,10162   EXTENSION ELECT. CAL. 16 ANARANJADA 10Mts.   «TRUPER»,64.99,85.8,,
459090,EXTENSION P/COCINA 6FT.   «COOPER»,77.44,115,,
459091,EXTENSION ELEC. POLARIZADA NAR/AZUL 3 TOMAS.,75,99,,
459092,EXTENSION ELECTRICA 2 X 16 AWG   6 PIES    «CENTURION»,9.9,14.95,,
459093,EXTENSION ELECTRICA 2 X 16 AWG   9 PIES    «CENTURION»,12.7,18.75,,
459094,REGLETA MULTIPLE 6 TOMAS    «CENTURION»,19.53,25.8,,
459095,EXTENSION P/COCINA 4FT.      «COOPER»,36.67,95.75,,
459096,10179   EXTENSION 3 X 16 AWG. INDUST.    «TRUPER»,99.99,132,,
459097,EXTENSION ELECTRICA 2 X 16 AWG 25 PIES    «NIPPON AMERICA»,18,23.96,,
459098,FU0269   EXTENSION U.R. 3X16 POLAR. 5MTS. AMARILLA    «FULGORE»,46.16,61,,
459099,FU0270   EXTENSION U.R. 3X16 POLAR. 10MTS. AMARILLA    «FULGORE»,86.86,114.75,,
459100,FU0271   EXTENSION U.R. 3X16 POLAR. 15MTS. AMARILLA    «FULGORE»,118.05,158,,
459101,EXTENSION ELEC. POLARIZADA 2 X 14 AWG. 3 TOMAS 15 PIES    «VIKINGO»,31.05,41,,
459102,EXTENSION ELEC. POLARIZADA 2 X 14 AWG. 3 TOMAS 25 PIES    «VIKINGO»,42.9,56.6,,
459103,EXTENSION ELEC. POLARIZADA 2 X 14 AWG. 3 TOMAS 50 PIES    «VIKINGO»,74.7,98.6,,
459104,FU0272   EXTENSION U.R. 3X16 POLAR. 30MTS. AMARILLA    «FULGORE»,159,225,,
459105,EXTENSION 3 X 16 AWG. POLARIZADA 25 FT. NARANJA    «GIO»,63,83.15,,
459106,EXTENSION U.R. 3X16 AWG 50 FT.  3 TOMAC. NARANJA    «CENTURION»,53.4,71,,
459107,EXTENSION U.R. 3X16 AWG 100 FT.  3 TOMAC. NARANJA    «CENTURION»,342,451.45,,
459108,DECO-001   REGLETA 6 TOMAS 120 V.    «DECO»,15,19.5,,
459109,DECO-052   EXTENSION EXTERIOR 25 PIES    «DECO»,39.5,51.35,,
459110,DECO-054   EXTENSION EXTERIOR 50 PIES    «DECO»,95,123.5,,
459111,DECO-053   EXTENSION EXTERIOR 100 PIES    «DECO»,65,84.5,,
459112,1525-25-BU   EXTENSION ELEC. POLARIZADA 12 AWG 25FT.    «COOPER»,138.23,182.45,,
459113,REGLETA MULTIPLE 6 TOMAS  # 13-314    «N.A.»,23.75,31.5,,
459114,EXTENSION POLARIZADA USO RUDO 100FT. # 214-100    «EAGLE»,182.19,240.5,,
459115,EXTENSION ELECT. 3 X 12AWG. USO RUDO 50FT.    «COOPER»,318.94,425,,
459116,315-25   EXTENSION ELECT. 3 X 16AWG 25FT.    «EAGLE»,107.8,142.35,,
459117,1146   TOMAC. MULTIPLE 6 TOMAS P/PARED    «EAGLE»,37.5,49.5,,
459118,48046   EXTENSION ELECT. USO RUDO 10MTS.    «VOLTECH»,99.99,132,,
459119,48049   EXTENSION ELECT. USO RUDO 20MTS.    «VOLTECH»,142.39,187.95,,
459120,FU0172   EXTENSION ELECT. P/MECANICO 15MTS.    «FULGORE»,80.66,106.5,,
459121,FU0170   EXTENSION ELECT. P/MECANICO 15MTS.    «FULGORE»,123.98,163.65,,
459122,EXTENSION USO RUDO 2X12 AWG. (20MTS.),51.5,196,,
459123,48000   EXTENSION ELECT. 2 X 16 AWG 2 MTS.    «VOLTECH»,16.19,21.45,,
459124,48006   EXTENSION ELECT. 2 X 16 AWG 3 MTS.    «VOLTECH»,20.65,27.5,,
459125,48012   EXTENSION ELECT. 2 X 16 AWG 4 MTS.    «VOLTECH»,23.68,31.5,,
459126,48018   EXTENSION ELECT. 2 X 16 AWG 5 MTS.    «VOLTECH»,31.18,41.25,,
459127,48024   EXTENSION ELECT. 2 X 16 AWG 6 MTS.    «VOLTECH»,36.44,48.1,,
459128,48030   EXTENSION ELECT. 2 X 16 AWG 8 MTS.    «VOLTECH»,48.59,64.15,,
459129,48036   EXTENSION ELECT. 2 X 16 AWG 10 MTS.    «VOLTECH»,48.59,64.15,,
459130,EXTENSION ELECTRICA 2 X 16 AWG   6FT.    «GIO»,10.46,13.85,,
459131,EXTENSION ELECTRICA 2 X 16 AWG   9FT.    «GIO»,14.03,18.5,,
459132,EXTENSION ELECTRICA 2 X 16 AWG 12FT.    «GIO»,17.85,23.55,,
459133,EXTENSION ELECTRICA 2 X 16 AWG 15FT.    «GIO»,21,27.75,,
459134,EXTENSION ELECTRICA 2 X 16 AWG  20FT.    «GIO»,29,38.25,,
459135,EXTENSION ELECTRICA 2 X 16 AWG  25FT.    «GIO»,34.17,45,,
459136,EXTENSION POLARIZADA 25FT. # 67361     «N.A.»,44,58,,
459137,EXTENSION 3 X 16 AWG. POLARIZADA 100 FT. NARANJA    «BPA»,222,293,,
459138,EXTENSION 3 X 16 AWG. POLARIZADA 100 FT. BLANCA    «BPA»,222,293,,
459139,EXTENSION 3 X 16 AWG. POLARIZADA 25 FT. BLANCA    «BPA»,63,83,,
459140,EXTENSION 3 X 16 AWG. POLARIZADA 25 FT. NARANJA     «OGGUN»,67.17,88.65,,
459141,48050   EXTENSION ELECT. USO RUDO 25MTS.    «VOLTECH»,159.99,211.25,,
459142,EXTENSION ELECT. 3 X 16AWG. 50FT.    «GIO»,100.47,132.65,,
459143,EXTENSION ELECT. 3 X 16AWG. 100FT.    «GIO»,204,269.3,,
459144,FU0187   EXTENSION ELECT. 2X16AWG. 8MTS. BLANCA    «FULGORE»,38.21,51,,
459145,FU0194   EXTENSION ELECT. 2X16AWG. 8MTS. CAFE    «FULGORE»,35.44,46.85,,
459146,48045 EXTENSION ELECTRICA USO RUDO 8M   ««VOLTECH»»,62.29,82.25,,
459147,48067  EXTENSION ELECTRICA USO RUDO 8MTS.     «VOLTECH»,116.09,153.25,,
459148,48068   EXTENSION ELECT. USO RUDO 15MTS.    «VOLTECH»,189.19,246.75,,
459151,EXTENSION POLARIZADA 15P 67365  NIPPON,37,50.35,,
459152,EXTENSION USO RUDO 2X12 AWG. (30MTS.),216.85,285.95,,
459153,EXTENSION USO RUDO 3X12 AWG. (50MTS.),485,645.75,,
459154,EXTENSION USO RUDO 2X12 AWG. (40MTS.),289.73,382.45,,
459155,EXTENSION USO RUDO 2X12 AWG. (50MTS.),349.81,461.75,,
459156,EXTENSION USO RUDO 2X12 AWG. (25MTS.),188.59,248.95,,
459157,EXTENSION USO RUDO 2X12 AWG. (15MTS.),112,149.95,,
459158,EXTENSION USO RUDO 2X12 AWG. (10MTS.),86.25,115.25,,
459159,EXTENSION USO RUDO 3X12 AWG. (25MTS.),246.2,325,,
459160,PT1046   EXTENSION ELECTRICA 2X16AWG 2MTS.     «PT»,10.17,13.45,,
459161,PT1047   EXTENSION ELECTRICA 2X16AWG 3MTS.    «PT»,13.32,17.6,,
459162,PT1048   EXTENSION ELECTRICA 2X16AWG 4MTS.    «PT»,16.38,21.65,,
459163,PT1049   EXTENSION ELECTRICA 2X16AWG. 5MTS.    «PT»,19.58,25.85,,
459164,PT1050   EXTENSION ELECTRICA 2X16AWG 6MTS.    «PT»,22.73,30,,
459165,PT1051   EXTENSION ELECTRICA 2X16AWG 8MTS.    «PT»,28.98,38.25,,
459166,PT1052   EXTENSION ELECTRICA 2X16AWG 10MTS.    «PT»,35.1,46.35,,
459167,48187   REGLETA MULTIPLE 8 TOMAS     «VOLTECH»,62.29,62.25,,
459168,48938   MANGUERA LUCES LED BLANCA 18.3 M M    «MEMBERS»,249.95,334.95,,
459169,3699   CINTA LUMINOSA LED BLANCA 6.1 M   «MEMBERS»,139.95,188.95,,
459170,"21460   EXT. 90 LUCES LED C/COPOS DE NIEVE    «MEMBERS""",169.95,229.45,,
459171,EXTENSION USO RUDO 2X12 AWG.  (6MTS),52,68.95,,
459172,EXTENSION USO RUDO 3X12 AWG. (6MTS.),67.99,89.75,,
459173,48057   EXTENSION USO RUDO 3 X 16 AWG. 4MTS. AZUL     «VOLTECH»,51.59,68,,
459174,FL-101/25FT   EXTENSION USO RUDO 3 X 14AWG. AMARILLA,98.11,129.5,,
459175,FL-101/50FT   EXTENSION USO RUDO 3 X 14AWG NARANJA,189.11,249.65,,
461001,ELEMENTO TER. SER.10 1018-1054,53.78,70.95,,
461002,ELEMENTO TERMICO H2006B-3 - H2013B-3,53.61,70.75,,
461003,ELEMENTO TERMICO H2014B-3 - H2024B-3,59.08,77.95,,
461017,EXTENSION ELECTRICA 2X18 10MTS.   HELMALEH,15.48,20.45,,
461018,ELEMENTO TERMICO GE CR 123,46.03,60.76,,
475001,ESPIGA DE BAQUELITA SENCILLA,1.18,1.65,,
475002,46801   ESPIGA CRUZ C/TOMAC. C/BIZAGRA    «VOLTECH»,9.99,13.25,,
475003,46810   ESPIGA ADAPT. TRIPLE POLARIZADO     «VOLTECH»,7.07,9.45,,
475004,A510  ESPIGA ADAPT. ROLLIZO A PLANO (OTROS),1.85,2.9,,
475005,ESPIGA INTERMITENTE 100W. # 471    EAGLE,7.03,9.6,,
475006,ESPIGA JUMBO C/ABRAZADERA # 1723    EAGLE,5,6.75,,
475007,ESPIGA LOCK # 875 3 HILOS 20 AMP,36.21,47.8,,
475008,ESPIGA POLARIZADA (AMAR) BLINDADA # 2867    EAGLE,7.07,9.5,,
475009,ESPIGA HULE PLANA # 1140               EAGLE,1.91,2.55,,
475010,ESPIGA HULE JUMBO S/ABRAZADERA # 117  EAGLE,3.21,4.25,,
475011,ESPIGA HULE JUMBO C/ABRAZADERA # 117C  EAGLE,3.59,4.75,,
475012,ESPIGA POLARIZADA # 1709C C/ABRAZ.    EAGLE,5.19,6.85,,
475013,ESPIGA PATA GALLO 20 AMP. # 2836   EAGLE,10.38,13.75,,
475014,ESPIGA C/CRUZ # 400 HULE       EAGLE,3.87,5.15,,
475015,ESPIGA DE HULE 50 AMP. 250 V. # 80    «COOPER»,26.65,35.25,,
475016,ESPIGA DE HULE 50 AMP. 250 V. # 80         EAGLE,19.65,25.95,,
475017,ESPIGA POLARIZADA C/CHINO # 2866 BU  EAGLE,6.98,9.25,,
475018,ENCHUFE # 720 P/PERCOLADOR  EAGLE,10.15,13.25,,
475019,ESPIGA CONVERTIDOR # 419 (3 A 2)    EAGLE,2.73,3.6,,
475020,L530P   ESPIGA LOCK 30 AMP. 125V. 2P 3W    «COOPER»,123.36,166.5,,
475022,46210   ESPIGA REDONDA S/ABRAZ.     «VOLTECH»,1.9,2.5,,
475023,ESPIGA LOCK #876 4W 20A     EAGLE,43.7,57.7,,
475024,ESPIGA LOCK 20 AMP. 125-250V 3P 4W # L1420P   EAGLE,85.79,114.95,,
475025,ESPIGA 50 AMP. 250V. GT-80,20,0.06,,
475026,ESPIGA HULE C/ABRAZADERA # 344502    CILES,3.82,5.15,,
475027,ESPIGA DE HULE POLARIZADA ORI.,4.5,5.95,,
475028,ESPIGA POLARIZADA C/CHINO # 46203     «VOLTECH»,3.79,5,,
475029,ESPIGA -CEKTON 4P 63A 440V.,259.25,342.25,,
475030,ARRANCADOR DIRECTO 1F C/CAJA 17-22A BOB.220V.  <SIEMENS>,692.75,915,,
475031,ESPIGA DE 3 POLOS 30 AMP. <PASS & SEYMOUR>,105,139.65,,
475032,FU0384   ESPIGA DE BAQUELITA    «FULGORE»,1.2,2,,
475033,ESPIGA DE HULE IMIT. 1140,1.25,0.06,,
475034,ESPIGA -CEKTON 4P 16A. 440V.,63.75,84.15,,
475035,L1430P   ESPIGA LOCK 30A. 125/250V. 3P. 4 HILOS    «COOPER»,84.38,111.5,,
475036,ESPIGA ADAPT. ROLLIZO A PLANO   P-510D,1.22,2,,
475037,ESPIGA DE HULE PLANA IMIT. TICINO,1.39,2,,
475038,ESPIGA JUMBO C/ABRAZADERA CH.,3.45,4.55,,
475039,ESPIGA METALICA POLARIZADA C/ABRAZ. CH.,3.79,5,,
475040,ESPIGA METALICA C/ABRAZADERA CH,2.95,3.9,,
475041,L1420P   ESPIGA LOCK 20A. 125/250V. 3P. 4W.    «COOPER»,72.52,97.9,,
475042,L520P   ESPIGA LOCK 20 AMP. 125-250V. 2P. 3W.    «COOPER»,81.66,110.25,,
475043,ESPIGA ADAPT. VARIOS  P-521,6.5,8.9,,
475044,L620P   ESPIGA LOCK 20 AMP. 125-250V. 2P. 3W.    «COOPER»,65.6,86.65,,
475045,L630P   ESPIGA LOCK 30 AMP. 125-250V. 2P. 3W.    «COOPER»,86.86,117.25,,
475046,ESPIGA CRUZ TRIPLE # 400    «TECH»,3.79,5,,
475047,776   CONVERTIDOR REDONDO A PLANO     «EAGLE»,5.48,7.25,,
475048,L1430P   ESPIGA LOCK 30A. 125/250V. 2P. 3 HILOS    «COOPER»,125,165,,
475049,E28B   ADAPTADOR 3 A 2,3.55,4.85,,
475050,FU0386   ESPIGA DE PLASTICO SENCILLA MARFIL     «FULGORE»,1.16,2,,
475051,ESPIGA MODULAR 4 HILOS P/AURICULAR KR-204S,0.47,1,,
475052,FU0115   ESPIGA POLARIZADA C/CHINO    «FULGORE»,3.22,5,,
475053,ESPIGA JUMBO CONT. U 20 AMP. # 1703    «EAGLE»,7.65,10.25,,
475054,46812   ESPIGA CRUZ C/TOMAC. TIPO BIZAGRA    «VOLTECH»,6.56,8.75,,
475055,FU0178  ADAPT. ESPIGA POLARIZ.    «FULGORE»,5.75,7.6,,
475056,FU0106   ESPIGA DE 3 A 2    «FULGORE»,1.72,2.5,,
475057,ESPIGA ADAPT. 3 A 2     «N.A.»,2.98,3.95,,
475058,ESPIGA CONVERTIDOR 3 A 2,1.69,2.25,,
475059,ESPIGA CRUZ TRIPLE 15AMP.     «ACE»,24,31.65,,
475060,RO2730   ESPIGA DE 3 A 2                 «ROTTER»,0.94,2,,
476001,ANCLAJE DE CAMISA FSA 8/15 * 8   FISHER,2.02,2.75,,
476002,"49178  PERNO FSL B  5/16 X 1 1/2""    «FISCHER»",1.12,1.5,,
476003,"50026  PERNO FSL B  3/8 X 2 1/2""    «FISCHER»",2.51,3.35,,
476004,"50030  PERNO FSL B  1/2 X 2 3/4""    «FISCHER»",3.49,4.65,,
476005,"50027   PERNO FSL B  3/8 X 3""    «FISCHER»",4.41,5.8,,
476006,"50034   PERNO FSL B  1/2 X 3""    «FISCHER»",3.62,4.8,,
476007,"50041   PERNO FSL B  1/2 X 4""    «FISCHER»",6.34,8.35,,
476008,"49131  PERNO FSL B  1/4 X 2 1/4""    «FISCHER»",0.86,1.15,,
476009,"49179  PERNO FSL B  5/16 X 2 1/2""    «FISCHER»",1.52,2,,
476010,"50057   PERNO FSL B 5/8 X 3""    «FISCHER»",5.82,7.75,,
476011,"50060   PERNO FSL B 5/8 X 4 1/4""    «FISCHER»",6.86,9.25,,
477001,FILAMENTO CUARZO 500W/120V. T3Q/CL   PHILIPS,10.32,13.6,,
477002,FILAMENTO CUARZO 1500W/240V.    (TAIW),17,22.45,,
477003,FILAMENTO CUARZO 500W. 240V. (JAPON),4.62,6.5,,
477004,FILAMENTO CUARZO 500W. 120V.    «SYLVANIA»,6,7.95,,
477005,FILAMENTO CUARZO 1500W. 240V.   <G.E.>,40.52,53.5,,
477006,FILAMENTO CUARZO 500W. 120V.   <G.E.>,26.13,34.5,,
477007,FILAMENTO CUARZO 500W. 120V.  [CHIYODA],7.5,9.9,,
477008,FILAMENTO HALOGENO 300T3QCL 120V.,7,9.25,,
477009,FILAMENTO CUARZO 500T3Q/CL 240V.  -PHILIPS-,9.9,0.06,,
477010,FILAMENTO CUARZO 150W. 120V. T3QL 78MM.      «CHIYODA»,7,9.5,,
477011,FILAMENTO CUARZO 500W. 120V.   «AMERICANLITE»,5.82,7.75,,
477012,FILAMENTO CUARZO 300W 120V.    «PHILIPS»,9.95,13.2,,
477013,FILAMENTO CUARZO 150W. 120V.   118MM.   «OSRAM»,6.94,9.25,,
477015,FILAMENTO CUARZO 300W. 120V.  OSRAM,8.75,11.55,,
477016,FUSIBLE ALTA TENSION 06A A31006,10.37,13.85,,
477017,FILAMENTO CUARZO 1000W 240V   (SYLVANIA),96.4,127.25,,
477018,FILAMENTO CUARZO 300W. 120V.  <Chiyoda>,7.5,9.9,,
477019,J-118-110V-500W  FILAMENTO CUARZO 500W. 120V.     <LUXLITE>,7,9.25,,
477020,FILAMENTO CUARZO 300W. 120V.     «SYLVANIA»,7.33,9.7,,
477021,LUX-116   FILAMENTO METAL HALIDE DE 70W.    «LUXLITE»,24.5,32.35,,
477022,FILAMENTO CUARZO 500W. 240V.    «SYLVANIA»,17.65,23.5,,
477023,J-118-110V-300W  FILAMENTO CUARZO 300W. 120V.     <LUXLITE>,4.25,5.6,,
477024,FILAMENTO CUARZO 500W. 120V.    «OSRAM»,6.92,9.25,,
477025,FILAMENTO CUARZO 300W. 120V.    «ARGOS»,3.71,8.95,,
477026,FILAMENTO CUARZO 500W. 120V.     «MITZU»,5,6.75,,
477027,FILAMENTO CUARZO 300W. 120V.    «AMERICANLITE»,4.69,6.25,,
477028,FILAMENTO CUARZO 300W. 120V.    «FULGORE»,3.29,5,,
477029,FILAMENTO CUARZO 1500W. 120V.,17,22.44,,
477030,FILAMENTO CUARZO 150W. 120V.   78MM.    «AMERICANLITE»,4.62,6.25,,
477031,FILAMENTO CUARZO 150W. 120V.   78MM.    «BESTVALUE»,12.25,15.95,,
485001,FLIPON G.E. THQL 1 X 15 AMP.,15,20,,
485002,FLIPON G.E. THQL 1 X 20 AMP.,15,20,,
485003,FLIPON G.E. THQL 1 X 30 AMP.,15,20,,
485004,FLIPON G.E. THQL 1 X 40 AMP.,14.5,20,,
485005,FLIPON G.E. THQL 1 X 50 AMP.,14.5,19.8,,
485006,FLIPON G.E. THQL 2 X 15 AMP.,34,52.8,,
485007,FLIPON G.E. THQL 2 X 20 AMP.,40,52.8,,
485008,FLIPON G.E. THQL 2 X 30 AMP.,40,52.8,,
485009,FLIPON G.E. THQL 2 X 40 AMP.,40,52.8,,
485010,FLIPON G.E. THQL 2 X 50 AMP.,40,52.8,,
485011,FLIPON G.E. THQL 2 X 60 AMP.,40,52.8,,
485012,FLIPON G.E. THQL 2 X 70 AMP.,105,138.6,,
485013,FLIPON G.E. THQL 2 X 100 AMP. (ORIG),180.28,237.95,,
485014,FLIPON G.E. THQL 3 X 15 AMP.,258.59,341.75,,
485015,FLIPON G.E. THQL 3 X 20 AMP.,245.25,328.75,,
485016,FLIPON G.E. THQL 3 X 30 AMP.,253.76,334.95,,
485017,FLIPON G.E. THQL 3 X 40 AMP.,253.76,334.95,,
485018,FLIPON G.E. THQL 3 X 50 AMP.,253.76,334.95,,
485019,FLIPON G.E. THQL 3 X 70 AMP.,283.96,374.85,,
485020,FLIPON G.E. THQL 3 X 100 AMP.,356.97,471.25,,
485021,FLIPON G.E. THQL 3 X 60 AMP.,245.25,328.75,,
485022,FLIPON G.E. THQC 1 X 15 AMP. ORIG,49.5,65.45,,
485023,FLIPON G.E. THQC 1 X 20 AMP.  ORIG.,48.94,64.6,,
485024,FLIPON G.E. THQC 1 X 30 AMP.  ORIG.,48.94,64.6,,
485025,FLIPON G.E. THQC 1 X 40 AMP.  ORIG.,48.94,64.6,,
485026,FLIPON G.E. THQC 1 X 50 AMP.  ORIG,49.5,65.45,,
485027,FLIPON THQL 1 X 15 AMP. 0212-PI,14.82,19.45,,
485028,FLIPON THQL 1 X 20 AMP. 0212-PI,16.21,21.25,,
485029,FLIPON THQL 1 X 30 AMP. 0212-PI,16.25,21.25,,
485030,FLIPON 1 X 15 AMP. BR   C.H.,25.36,33.5,,
485031,FLIPON 1 X 20 AMP. BR   C.H.,25.36,33.5,,
485032,FLIPON 1 X 30 AMP. BR   C.H.,26.77,35.45,,
485033,FLIPON 1 X 40 AMP. BR   C.H.,29.09,38.4,,
485034,FLIPON 1 X 50 AMP. BR   C.H.,30.79,40.65,,
485035,FLIPON 2 X 15 AMP. BR   C.H.,57.11,75.45,,
485036,FLIPON 2 X 20 AMP. BR   C.H.,62.74,83.45,,
485037,FLIPON 2 X 30 AMP. BR   C.H.,62.74,82.8,,
485038,FLIPON 2 X 40 AMP. BR   C.H.,69.07,91.25,,
485039,FLIPON 2 X 50 AMP. BR   C.H.,69.07,91.25,,
485040,FLIPON 2 X 60 AMP. BR   C.H.,73.74,97.34,,
485041,FLIPON 2 X 70 AMP. BR   C.H.,118.76,156.75,,
485042,FLIPON 2 X 100 AMP. BR.   C.H.,190,250.8,,
485043,FLIPON 3 X 15 AMP. BR   C.H.-WESTINGHOUSE,0.05,0.06,,
485044,FLIPON 3 X 20 AMP. BR.   C.H.-WESTINGHOUSE,0.05,0.06,,
485045,FLIPON 3 X 30 AMP. BR   C.H.-WESTINGHOUSE,172.94,225,,
485046,FLIPON 3 X 40 AMP. BR   C.H.-WESTINGHOUSE,0.05,0.06,,
485047,FLIPON 3 X 50 AMP.  BR   C.H.-WESTINGHOUSE,0.05,0.06,,
485048,FLIPON 3 X 60 AMP. BR   C.H.-WESTINGHOUSE,0.05,0.06,,
485049,FLIPON 3 X 70 AMP. BR   C.H.-WESTINGHOUSE,0.05,0.06,,
485050,FLIPON 3 X 150 AMP. TFJ 600V. G.E.,2502.75,3305,,
485051,FLIPON BH   1 X 15 AMP.  C/CAJA,25.03,33,,
485052,FLIPON BH   1 X 20 AMP.  C/CAJA,20.5,27.5,,
485053,FLIPON BH   1 X 30 AMP.  C/CAJA,25.03,33,,
485054,FLIPON BH   1 X 40 AMP.  C/CAJA,25.03,33,,
485055,FLIPON BH   1 X 50 AMP.  C/CAJA,25.03,33,,
485056,FLIPON TERMOMAGNETICO 1 X 15 AMP.  -QO-    «SQUARE-D»,29,38.25,,
485057,FLIPON TERMOMAGNETICO 1 X 20 AMP.  -QO-    «SQUARE-D»,30,39.6,,
485058,FLIPON TERMOMAGNETICO 1 X 30 AMP.  -QO-    «SQUARE-D»,30,39.6,,
485059,FLIPON TERMOMAGNETICO 1 X 40 AMP.  -QO-    «SQUARE-D»,30.53,41,,
485060,FLIPON TERMOMAGNETICO 1 X 50 AMP.  -QO-    «SQUARE-D»,30.53,41,,
485061,FLIPON TERMOMAGNETICO 1 X 60 AMP.  -QO-    «SQUARE-D»,38.16,51,,
485062,FLIPON TERMOMAGNETICO 2 X 15 AMP.  -QO-    «SQUARE-D»,80,105.6,,
485063,FLIPON TERMOMAGNETICO 2 X 20 AMP.  -QO-    «SQUARE-D»,80,105.6,,
485064,FLIPON TERMOMAGNETICO 2 X 30 AMP.  -QO-    «SQUARE-D»,85,112.25,,
485065,FLIPON TERMOMAGNETICO 2 X 40 AMP.  -QO-    «SQUARE-D»,80,105.6,,
485066,FLIPON TERMOMAGNETICO 2 X 50 AMP.  -QO-    «SQUARE-D»,80,105.6,,
485067,FLIPON FPE NA 1 X 15 AMP.,59.4,90.4,,
485068,FLIPON FPE NA 1 X 20 AMP.,59.4,90.4,,
485069,FLIPON FPE NA 1 X 30 AMP.,59.4,90.4,,
485070,FLIPON FPE NA 1 X 40 AMP.,59.5,90.4,,
485071,FLIPON FPE NA 1 X 50 AMP.,59.5,90.4,,
485072,FLIPON G.E. THQL 1 X 60 AMP.,12.5,19.8,,
485073,FLIPON FPE NA 2 X 15 AMP.,107.62,163.15,,
485074,FLIPON FPE NA 2 X 20 AMP.,107.62,163.15,,
485075,FLIPON FPE NA 2 X 30 AMP.,107.62,163.15,,
485076,FLIPON FPE NA 2 X 40 AMP.,107.62,163.15,,
485077,FLIPON FPE NA 2 X 50 AMP.,107.62,163.15,,
485078,FLIPON FPE NA 2 X 60 AMP.,111.36,169.24,,
485079,FLIPON FPE NA 2 X 70 AMP.,159,241.55,,
485080,FLIPON FPE NA 2 X 100 AMP.,264.82,402.29,,
485081,FLIPON FPE NA 3 X 15 AMP.,334.85,508.7,,
485082,FLIPON FPE NA 3 X 20 AMP.,334.85,508.7,,
